id;name;text;time;likes;reply;CleanedText
UCzHaV63am5GOJnVm9Wl1fvQ;@anonymousan5063;There will be no impact on functioning of govt employees in India .As AI cannot remove corruption from govt offices  .;2024-04-13T11:49:51Z;1;;There will be no impact on functioning of govt employees in India. As AI can not remove corruption from govt offices.
UC9XXHuJQ1xumzgas78J1HGA;@wisdomandlove1661;there will be development of life like android looking beings that can replace cops and actors/actresses in the near future;2024-04-21T23:49:17Z;1;UCjlWpSGF5VQRtNQDaCtDDbw;There will be development of life like android looking beings that can replace cops and actors actresses in the near future
UConXYX98-O9wDMeELbMGyMw;@G73Server;You are making the bols assumption that the progress isnt exponential, which it is quite obviously;2024-04-22T08:54:45Z;1;UC7OD5ldvfnQfspSQCuLon1Q;You are making the boys assumption that the progress Is not exponential, which it is quite obviously
UCFTKg5oTq7HjBflUy144sOw;@krishnarawat6475;"Yeah, it&#39;s scary coz just few months we could do text to image and now AI can do text to video generation, and that too of good level. Ofcourse its not flawless, but with time, it will.<br>Devin might not be a thing to worry now, but just seeing the potential of AI threatens . What it can do in next 5 years<br>Definitely govt should take some measures, as if hypothetically if one can do 3 people job due to AI, then the rest unemployed population will not have money to spend, thus leading to unstable economy";2024-04-13T06:34:13Z;1;;Yeah, it.scary because just few months we could do text to image and now AI can do text to video generation, and that too of good level. Of course it is not flawless, but with time, it will. Devin might not be a thing to worry now, but just seeing the potential of AI threatens. What it can do in next 5 years Definitely govt should take some measures, as if hypothetically is one can do 3 people job due to AI, then the rest unemployed population will not have money to spend, thus leading to unstable economy
UCQcuHoVFHqHMt_PtLEZwPtg;@EvansScott-oq4fx;"As a beginner investor, it&#39;s essential for you to have a mentor to keep you accountable.<br>Myself, I&#39;m guided by Charlotte Goldyn . A widely known crypto consultant";2024-04-13T04:47:58Z;1;UC3DQao8Q94gxF8uREuA8f8w;As a beginner investor, it.essential for you to have a mentor to keep you accountable. Myself, I'm guided by Charlotte Golden. A widely known crypto consultant
UCspef8JKDF9JkZoNPvMX_-w;@GarryBenson1;"For real, people underestimate how much they can rake in from the stock market. I started with 127k just before the pandemic hit. Many people&#39;s portfolios tanked, but I rode through with my financial advisor, and even made more than 206k within just three months of starting, and it&#39;s been an awesome ride since then.";2024-04-13T04:50:57Z;1;UC3DQao8Q94gxF8uREuA8f8w;For real, people underestimate how much they can rake in from the stock market. I started with 127k just before the pandemic hit. Many people.portfolios tanked, but I rode through with my financial advisor, and even made more than 206k within just three months of starting, and it .been an awesome ride since then.
UCfc4dzXw8gfFit5PHrEf-7w;@KaterinaEvan159;"I&#39;m new to cryptocurrency and I don&#39;t understand how it really works.Can someone guide me on the right approach to investing and making profit from cryptocurrency investment?";2024-04-13T04:57:43Z;1;UC3DQao8Q94gxF8uREuA8f8w;I'm new to cryptocurrency and I don't understand how it really works. Can someone guide me on the right approach to investing and making profit from cryptocurrency investment?
UCx6K6xrr_BDD2BmUl74QHWw;@AjayG-folio;Rock solid safe.;2024-04-14T11:45:27Z;1;UCjXaCGEaVkaiMr5BZ90APmw;Rock solid safe.
UCrdQW-_KcoVvIWDIW_uWwaw;@manojy2506;I think ruling and administrative jobs also not gonna affected.. Will the people accept being ruled by AI..;2024-04-13T01:53:18Z;1;;I think ruling and administrative jobs also not going to be affected. Will the people accept being ruled by AI.
UCLWT6s7D9POtdmUR9XMyCAw;@zealousprogrammer4539;Boston Dynamic already have robot fighting;2024-04-13T00:10:24Z;1;UCx9huFD0UqN5A4OdrOP-zdA;Boston Dynamic already have robot fighting
UCnw6Cz4Pp0LroLt83h1U0CQ;@striker44;Yes, will be impacted. Most wars will be cyber wars in the future, and traditional military jobs will evolve.;2024-04-13T01:29:37Z;1;UCx9huFD0UqN5A4OdrOP-zdA;Yes, will be impacted. Most wars will be cyberwars in the future, and traditional military jobs will evolve.
UC4nyr6DtjRcmgROAnttAHDg;@Swarogisreal;Very possible, but rich guys wont allow it. Greed makes wonders...;2024-04-17T19:45:04Z;1;UC5vXMZJl9P-QWluFbEDvJQw;Very possible, but rich guys will no tallow it. Greed makes wonders...
UCOA7hadx7Uue9m30qtfjmbQ;@vishrutmangoli777;"you forgot to mention about the perplexity and google&#39;s headbutting for an employee";2024-04-12T21:03:23Z;1;;You forgot to mention the perplexity and google.headbutting for an employee
UC7z--L6z8yCqt3Cfl0-lyrA;@learneverything5946;What about software engineers;2024-04-12T20:45:47Z;1;;What about software engineers
UCCjW4g93r7r7X_PMsjWO_xg;@rudrakale1262;As a data scientist ai jobs are last jobs will be replaced by ai;2024-04-14T05:27:04Z;1;UC-h3PP3gM8xcBvhQPkLjomQ;As a data scientist artificial intelligence jobs are last jobs will be replaced by artificial intelligence
UCbkweqHJYz9kvvCh1FkEewg;@D.2601;Thanks;2024-04-13T07:20:17Z;1;UCds1d9ZDLejQwDf9nM6UBzw;Thanks
UCW3tPZByUKJGahX5ozlgohA;@AlbertBormant;"Bill Gates assures us that &quot;Child sex procurer&quot; will remain a vital industry!";2024-04-12T17:38:03Z;1;;Bill Gates assures us that Child sex procurer will remain a vital industry!
UCtcjvQHw3gQXpAwk_Gl8fvA;@bog6106;Your videos are enlightening;2024-05-01T06:04:05Z;0;;Your videos are enlightening
UCoVFdB1tm3cczucC7RdY_BA;@tomcashin7548;MAYBE YOU SHOULD BE USING AI TO ENHANCE YOUR JOB;2024-04-30T18:04:15Z;0;;MAYBE YOU SHOULD BE USING AI TO ENHANCE YOUR JOB
UCeP06koKuGc0qYpJGYOXlCA;@untouchable360x;4. Human traffickers like Epstein.;2024-04-30T16:46:43Z;0;;4. Human traffickers like Epstein.
UCfQPTqTERJftrvmhEjl_gZA;@chrisbenn;Thats just wrong!;2024-04-30T07:00:17Z;0;;That is just wrong!
UCIXOY2d2_Intmubd1UTB8_g;@cavecodes853;The occupation of being a billionaire will survive AI;2024-04-30T05:15:49Z;0;;The occupation of being a billionaire will survive AI
UCsucEkYvii0KUqnYbQLH6MA;@jakobbourne6381;"Why is <b>Phlanx&#39;s Caption Generator</b> an effective method for business? It simplifies the content creation process, allowing businesses to maintain a consistent online presence without investing excessive time or resources.";2024-04-30T05:04:01Z;0;;Why is Phalanx. Caption Generator an effective method for business? It simplifies the content creation process, allowing businesses to maintain a consistent online presence without investing excessive time or resources.
UCxvpMBV0L1Bgd1xeqp_6p-Q;@williamacuff7707;"AI can&#39;t stop the preaching of Jesus Christ, maybe on the internet, but hearts and minds with truth from God, Jesus, nothing can stop! Jesus wisdom! Even if implanted in humans blocking devices, the soul is spirit, needs not physical conscious to receive from God, Jesus, can operate without physical ability! Even God, Jesus, can stop AI, when we get in trouble with AI, theirs hope; the master of the elements is still in control.";2024-04-29T16:39:07Z;0;;AI can't stop the preaching of Jesus Christ, maybe on the internet, but hearts and minds with truth from God, Jesus, nothing can stop! Jesus wisdom! Even if implanted in humans blocking devices, the soul is spirit, needs not physical conscious to receive from God, Jesus, can operate without physical ability! Even God, Jesus, can stop AI, when we get in trouble with AI, theirs hope the master of the elements is still in control.
UC4D4S_Fz9tLmdC4NFGhw9Dg;@sirdark1381;Biology. Ai be coming.;2024-04-29T12:02:15Z;0;;Biology. Ai be coming.
UCcbyFnwwAJtmeN7OrIFLqHg;@amigodacasa3325;"there is no such thing as artificial intelligence<br><b>machines cannot think</b><br>there is <b>intelligent design</b><br>hopefully with an intelligent designer<br>all these high-paid &quot;ai&quot; engineers<br>should be forced to sign liability contracts<br>holding them individually and personally responsible<br>for <b>every single thing</b> their machines do<br>every car crash<br>every teen suicide<br>every ship that rams into a bridge<br>but they cleverly call it &quot;artificial intelligence&quot;<br>i didn&#39;t ban you, it was the <b>algorithm</b> that did it<br>says mark zuckerberg<br>all hail, all worship the mighty algorithm<br>only the algorithm knows all, deserves all power<br>this is actually a severe mental illness";2024-04-29T08:13:53Z;0;;There is no such thing as artificial intelligence machines can not think there is intelligent design hopefully with an intelligent designer all these high paid artificial intelligence engineers should be forced to sign liability contracts holding them individually and personally responsible for every single thing their machines do every car crash every teen suicide every ship that rams into a bridge, but they cleverly call it artificial intelligence i didn't ban you, it was the algorithm that did it says Mark Zuckerberg all hail, all worship the mighty algorithm only the algorithm knows all, deserves all power this is actually a severe mental illness
UCHrrpadu_6BTYCLtLwa25jw;@tiaanbasson9092;"Every field I&#39;m trained in has already been replaced by A.I. And I&#39;m okay with that. I run the A.I locally and fine tune it for my workloads, let it do the job, while I take a stroll on the beach and smoke a blunt. It cut my screen time in front of a computer from 13 hours to 5.";2024-04-29T07:26:17Z;0;;Every field I'm trained in has already been replaced by A.I. And I'm okay with that. I run the A.I. locally and fine tune it for my workloads, let it do the job, while I take a stroll on the beach and smoke a blunt. It cut my screen time in front of a computer from 13 hours to 5.
UC_UBdXa046n27WyYoFWsUcw;@gretchennicoleneal8731;"They already have machines to perform CPR and robotic surgery, etc.  It&#39;s only a matter of time before they figure out the remainder.";2024-04-29T07:15:51Z;0;;They already have machines to perform CPR and robotic surgery, etc. It .only a matter of time before they figure out the remainder.
UCbxwrL2lO-9WX_gSkUGgHYw;@Tig-Tube;Any job is replaceable;2024-04-29T06:11:55Z;0;;Any job is replaceable
UCBltwv2of0XvU2icQ3qL4FQ;@Knightcraft42;Until the same people working to develop AI get fired or laidoff when they arent needed anymore lmao lol;2024-04-28T21:53:37Z;0;;Until the people working to develop AI get fired or laid off when they are not needed anymore laugh my ass off laugh out loud
UCJw5hJO_onR8pVZOIhBYZAw;@dugproductions2556;"Personally, I would love to tell you The Truth from The Holy Bible about what is going on. However, I politely encourage you to read it for yourselves. By The Way, check out Truthunedited and Stephan Darby&#39;s sermons to get a deeper understanding for The Life. May YAH bless you, your families, and HALLELUYAH!";2024-04-27T13:30:48Z;0;;Personally, I would love to tell you The Truth from The Holy Bible about what is going on. However, I politely encourage you to read it for yourselves. By The Way, check out Truth unedited and Stephan Darby.sermons to get a deeper understanding for The Life. May YEAH bless you, your families, and HALLELUJAH!
UCIaL4DVAOWnY89Q_RDo5nHA;@princemilumbe7273;Agricultire is safe.<br>These ai cant farm;2024-04-27T05:50:41Z;0;;Agriculture is safe. This artificial intelligence can not farm
UC7gixyS0f-sO9kmgsSytwPA;@atekle1382;licenced professionals will not be replaced by AI.;2024-04-26T21:12:00Z;0;;Licenced professionals will not be replaced by AI.
UCDo9YpezV_LyEWqgQAMBk2Q;@adamspice9076;you can have my job go work and pay my bills AI;2024-04-26T10:56:01Z;0;;You can have my job go work and pay my bills AI
UCLH4dnzqZ8btojc2ejyFTGA;@truth-12345.;"So, we&#39;re f@#$&amp;d?";2024-04-26T05:25:13Z;0;;So, we re f d?
UC7ivaeDGrAtjhi2a8lgNNNg;@user-tv1iw3ji3e;"If robots don&#39;t spend money,,then ummm,,fill in the blank....";2024-04-26T00:51:10Z;0;;If robots don't spend money,then MMM,fill in the blank....
UCy5tqqCLaRcFiXpkTWDDryQ;@ebinrock;So, the jobs that will survive are the ones only the top 000.1% will be smart enough to do.  The rest of us starve.  Got it.;2024-04-25T22:43:39Z;0;;So, the jobs that will survive are the ones only the top 000.1 will be smart enough to do. The rest of us starve. Got it.
UCGYKdIYkfAnJ6__IigkJgLg;@joad8537;i can see ai taking every other jobs except the trades: framing, welding, fishing, plumbing, construction work are here to stay until they build both robots and ai together to perfection.;2024-04-25T21:09:50Z;0;;I can see artificial intelligence taking every other jobs except the trades framing, welding, fishing, plumbing, construction work are here to stay until they build both robots and artificial intelligence together to perfection.
UCnabpQtTmkrfzKekLwoOMjA;@IronMan-px9md;Yes pay them big salaries now but when they create AI that can do their jobs... they are creating their own replacements.;2024-04-25T11:16:27Z;0;;Yes pay them big salaries now but when they create AI that can do their jobs... they are creating their own replacements.
UCLQLQE8tjHRPcEYcybphgTQ;@AhmadRaza-ew8nw;What about petroleum engineers;2024-04-25T04:05:48Z;0;;What about petroleum engineers
UCvzaVoS9f3LJLzUE_p8xJ_g;@jdrum4371;Lets see AI change a flat tire. Or a light bulb for that matter a billion dollars in tech cant do what a 10 dollar per hour human can. This is a joke;2024-04-24T18:26:04Z;0;;Let us see AI change a flat tire. Or a light bulb for that matter a billion dollars in tech can not do what a 10 dollar per hour human can. This is a joke
UCIDTRDmtFBsFz6HKaZxZyCw;@Soberfuzz;Engineer, doctor, lawyer. What else is new?;2024-04-24T17:22:30Z;0;;Engineer, doctor, lawyer. What else is new?
UCLpGIMMiO3h2K6BSSxP2p3A;@Molybed1;AI is a scam. AI means All Indians.;2024-04-23T21:07:28Z;0;;AI is a scam. AI means All Indians.
UCSObsVvailoFU6qK9U3BauA;@MarisBuzzy;"Electricians, HVAC and plumbing can&#39;t be taken";2024-04-23T20:49:32Z;0;;Electricians, HVAC and plumbing can't be taken
UCBCDycUG1KyDMjjIZRzK8Gw;@andreaslee6279;The elite play us like a toy..;2024-04-23T05:08:10Z;0;;The elite play us like a toy.
UCOI15sM5C36bk-6iEkkZ87Q;@manvendrapratapsingh1920;Adding to the hype bubble, huh?;2024-04-23T03:21:49Z;0;;Adding to the hype bubble, huh?
UCdJ9FqyKMyR-p4biRaALJxw;@hassaan4796;AI is nothing, what it is, is all about Deep Learning, algorithms and Data Science as a broad Field!!;2024-04-22T18:42:37Z;0;;AI is nothing, what it is, is all about Deep Learning, algorithms and Data Science as a broad Field!!
UCQQlqnIkdWjTTXsMqABjqxw;@himanimishra8696;Nurse job also;2024-04-22T08:12:48Z;0;;Nurse job also
UCCuMfEVHIE0Yf2G9Yq9pEaQ;@riddhiagarwal4395;The shittiest invention..which can lead to end of human race;2024-04-21T06:37:20Z;0;;The shittiest invention.which can lead to end of human race
UCfkMzoCpfwCMb6jkpWKJ7rA;@ginolorenzo9851;3 ?  much more than that;2024-04-21T04:06:38Z;0;;3 ? Much more than that
UC6TzHhibQJKiUnQJUzDsEmw;@bharaths1772;"Palki... Please don&#39;t devalue your image by bringing up that man&#39;s name";2024-04-21T01:17:32Z;0;;Park... Please don't devalue your image by bringing up that man .name
UCVNIu7aRkSIuKFSZakLpUcw;@almiraw.4905;Yes, those 3 jobs are CEO, politician, and trust fund baby.;2024-04-20T21:25:42Z;0;;Yes, those 3 jobs are CEO, politician, and trust fund baby.
UCQoQzVOFETBgq1xIs2dAs0g;@BLUESFRM17;Thanks;2024-04-20T18:01:54Z;0;;Thanks
UC-nsDqM-gVFkZ7kXSR4HKvw;@allhaillelouchvibritannia7494;AI exist even before 2022 but the problem is the hype that we get from this shit and people getting anxious about it;2024-04-20T13:04:17Z;0;;AI exist even before 2022, but the problem is the hype that we get from this shit and people getting anxious about it
UCBBo5o_7h-Tx2Qvb2PS75WA;@yueliew95;Once AI replaces most jobs, the privilege of having a family is gone. Where and how to earn money to have a family?;2024-04-20T12:13:29Z;0;;Once AI replaces most jobs, the privilege of having a family is gone. Where and how to earn money to have a family?
UCbT_g7EL445EPTkUVo2g6MQ;@ThomasMullaly-do9lz;"Coding won&#39;t survive..";2024-04-19T22:03:01Z;0;;Coding won't survive.
UCzh3DH6z3XGnrEprL2SGNng;@zisun7483;AI is created long time ago in Ancient India <br>By the deity Durpala DurNa Durga Hanuman Rama Sinta;2024-04-19T10:37:20Z;0;;AI is created long time ago in Ancient India By the deity Drupal Gurney Drug Hangman Rama Santa
UCH00v65-EKtwkynxXvcn6Kg;@pettythiefstube4609;Best way to evade AI. Stay jobless;2024-04-18T23:43:35Z;0;;Best way to evade AI. Stay jobless
UC2Jpj7n59j1dwQtRp81MuKQ;@CoolDown-ml4wp;"why is the private big firms of india are paying pension upto 1 lac monthly in other countries for every worker and not in their own country even 10k rupee monthly?  modi government is changing all government firms into private, what is the benefit for people, what is the point of becoming an engineer in india? engineers in other &quot;politically divided countries &quot; are getting pension  working in private firm but not in india, why is that??? Kingdoms are tax free country. and they pay a good salary package. Because you have a KING, indian kings and their families are now working in burger KING meaning  there is NO casteism in india. why do you need soooo many parties in india, why cant there be just ONE LEFT and ONE RIGHT in every state/province?<br>parties of india in every state- SMK RMK LMK FUK GHT, RHY, SMH, LKH, DDD, UGH, LGH, DRF, HTT, DTG, BHY, and more , then comes BJP and congress, how will people know which party is supporting BJP and which one is with congress?<br>IN USA, you work for private or government, you get the same pension and benefits. but in india BIG private firms DONT pay pension. dont you think its a LOSS for people??? How on Earth your country will be developed?";2024-04-18T23:40:33Z;0;;Why is the private big firms of India are paying pension up to 1 lac monthly in other countries for every worker and not in their own country even 10k rupee monthly? Modi government is changing all government firms into private, what is the benefit for people, what is the point of becoming an engineer in India? Engineers in other politically divided countries are getting pension working in private firm but not in India, why is that??? Kingdoms are tax-free country. And they pay a good salary package. Because you have a KING, Indian kings and their families are now working in Burger King meaning there is NO casteism in India. Why do you need soon many parties in India, why can not there be just ONE LEFT and ONE RIGHT in every state province? Parties of India in every state SMK MK LMK UK GHT, WHY, SMH, LAKH, DDD, UGH, GH, DR, HIT, DTG, BHY, and more, then comes BJP and congress, how will people know which party is supporting BJP and which one is with congress? IN THE USA, you work for private or government, you get the pension and benefit is. but in India BIG private firms DON'T pay pension. Do not you think it is a LOSS for people??? How on Earth your country will be developed?
UCaRTYTFuCnfukqgjcJ-kjxA;@coloursoftherainbow8399;"Why would Bill Gates be some kind of authority on this? He created Microsoft well over 40 years ago and mainly manages a foundation nowadays. He doesn&#39;t know any more than most people and truth be told many people who were actually experts in the past have been very wrong on predictions regarding computer technology. We might have some indications but we don&#39;t know exactly how much and how fast AI will impact the world and jobs in the long term.";2024-04-18T22:40:58Z;0;;Why would Bill Gates be some kind of authority on this? He created Microsoft well over 40 years ago and mainly manages a foundation nowadays. He doesn't know any more than most people and truth be told many people who were actually experts in the past have been very wrong on predictions regarding computer technology. We might have some indications, but we don't know exactly how much and how fast AI will impact the world and jobs in the long term.
UCZHdhGrr4J-nrhI7WrG7ygw;@gusmotorsports;Plumber, electrician, Carpenter etc...;2024-04-18T09:30:38Z;0;;Plumber, electrician, Carpenter etc...
UCiUkjD3lL8pRcIFBhohJ5sw;@digitalvivekpal;Why anyone do a job at first place  there was no concept  of job 150 years ago now job market is shaking thesedays  people  are goning through  depression  and anxiety to livelihood. They understood  that how corporate and rich people  are using  them as puppet. But you   people  continuesly  getting bombarded people with  ai ai ai. Nature has given  enough food to eat people that that  they cam survive  and live. But for ambition  and greed  we struggle  and get all anxiety d;2024-04-18T05:31:39Z;0;;Why anyone do a job at first place there was no concept of job 150 years ago now job market is shaking these days people are going through depression and anxiety to livelihood. They understood that how corporate and rich people are using them as puppet. But you people continuously getting bombarded people with artificial intelligence artificial intelligence. Nature has given enough food to eat people that they can survive and live. But for ambition and greed we struggle and get all anxiety d
UCqyyYVw2JiVoN1nt1kyLnfQ;@gklmnop205;Ai replacing jobs following ai replacing market and humans ....sounds scary;2024-04-18T04:19:06Z;0;;Ai replacing jobs following artificial intelligence replacing market and humans ....sounds scary
UCEkLMYV88QK4_nz1z6Q66TQ;@drop883;Government jobs will be safe?;2024-04-18T01:02:10Z;0;;Government jobs will be safe?
UCfvQs7IIjQM4CCdXh-5SwFg;@lokeshbangalore7319;Just wondering, robot needs a keyboard to type?  And a monitor to see?;2024-04-17T17:47:34Z;0;;Just wondering, robot needs a keyboard to type? And a monitor to see?
UCsYNolY6HiZFLKDh4qYPMkQ;@krox477;"I&#39;ll just shift to farming only job left to do after everything is automated";2024-04-17T17:31:23Z;0;;I'll just shift to farming only job left to do after everything is automated
